sale_id,customer_id,product_id,store_id,sale_date,quantity_sold,unit_price,payment_method,discount_applied,total_price
3117,206,246,22,08-05-2024,7,217.85,Debit Card,17.68,1524.95
3118,927,5,9,11-10-2024,7,171.65,Cash,10.23,1201.55
3119,7,322,86,14-07-2024,6,168.29,Debit Card,16.82,1009.74
3120,171,316,31,10-04-2024,7,26.71,Debit Card,10.78,186.97
3121,815,23,55,07-10-2024,3,18.09,Online Payment,6.05,54.27
3122,990,183,58,28-05-2024,9,231.46,Cash,6.51,2083.14
3123,594,451,53,25-01-2025,7,15.78,Debit Card,18.84,110.46
3124,492,329,47,06-09-2024,1,92.42,Debit Card,19.91,92.42
3125,951,25,3,14-12-2024,3,175.92,Cash,19.64,527.76
3126,997,118,56,13-12-2024,3,93.86,Credit Card,6.37,281.58
3127,255,86,13,02-02-2025,2,233.28,Online Payment,0.81,466.56
3128,621,290,84,10-12-2024,1,105.9,Cash,13.24,105.9
3129,942,167,5,29-12-2024,7,89.33,Debit Card,17.69,625.31
3130,651,184,81,03-01-2025,3,248.56,Debit Card,9.06,745.68
3131,188,355,71,02-12-2024,3,54.39,Credit Card,1.25,163.17
3132,689,377,51,06-12-2024,8,92.05,Credit Card,5.22,736.4
3133,90,108,67,17-08-2024,6,179.99,Credit Card,16.5,1079.94
3134,941,417,89,07-05-2024,4,10.79,Cash,10.46,43.16
3135,21,263,100,31-03-2024,9,72.74,Cash,17.19,654.66
3136,42,242,9,11-07-2024,6,246.51,Credit Card,7.22,1479.06
3137,74,292,53,30-10-2024,3,187.88,Debit Card,4.11,563.64
3138,565,261,21,10-10-2024,3,100.74,Credit Card,14.49,302.22
3139,305,313,33,07-03-2025,5,187.88,Credit Card,4.7,939.4
3140,172,304,30,08-08-2024,9,72.59,Credit Card,11.97,653.31
3141,497,305,91,17-08-2024,3,126.41,Online Payment,18.23,379.23
3142,181,85,76,01-10-2024,4,62.01,Credit Card,6.33,248.04
3143,325,249,52,14-09-2024,9,84.78,Debit Card,4.91,763.02
3144,224,310,62,13-10-2024,9,184.73,Debit Card,0.67,1662.57
3145,799,352,48,22-09-2024,8,18.09,Cash,3.35,144.72
3146,583,394,79,17-12-2024,1,74.06,Credit Card,0.8,74.06
3147,98,32,50,14-04-2024,6,120.52,Online Payment,16.74,723.12
3148,338,21,28,10-02-2025,5,159.03,Credit Card,2.01,795.15
3149,694,187,22,16-02-2025,8,23.35,Debit Card,18.42,186.8
3150,754,176,32,31-07-2024,7,192.43,Credit Card,13.3,1347.01
3151,139,319,38,24-11-2024,9,201.73,Debit Card,6.15,1815.57
3152,603,387,23,26-09-2024,6,75.51,Debit Card,8.47,453.06
3153,453,108,27,19-02-2025,4,246.5,Cash,4.83,986
3154,661,214,89,07-11-2024,7,135.27,Cash,13.2,946.89
3155,574,295,13,31-07-2024,3,18.22,Debit Card,14.3,54.66
3156,908,164,60,02-01-2025,7,204.78,Debit Card,19.12,1433.46
3157,967,499,2,08-10-2024,5,235.42,Credit Card,3.64,1177.1
3158,379,3,45,15-02-2025,7,105.9,Cash,5.63,741.3
3159,952,259,3,29-07-2024,7,168.73,Cash,0.64,1181.11
3160,656,230,56,04-12-2024,1,39.66,Online Payment,9,39.66
3161,293,400,71,13-07-2024,5,116.64,Credit Card,12.1,583.2
3162,497,348,86,23-06-2024,3,26.19,Cash,15.05,78.57
3163,352,79,54,30-12-2024,2,191.03,Cash,17.01,382.06
3164,723,186,7,13-02-2025,4,75.74,Debit Card,17.7,302.96
3165,909,301,72,15-05-2024,4,112.75,Debit Card,9.12,451
3166,402,170,43,01-03-2025,4,69.86,Online Payment,18.85,279.44
3167,383,166,37,08-02-2025,4,137.61,Credit Card,1.63,550.44
3168,624,430,47,05-04-2024,9,168.69,Cash,5.01,1518.21
3169,350,11,39,02-02-2025,5,84.78,Cash,19.1,423.9
3170,605,325,84,08-11-2024,5,211.27,Online Payment,14.2,1056.35
3171,982,457,31,14-04-2024,4,113.78,Cash,6.92,455.12
3172,844,268,16,23-10-2024,1,73.23,Debit Card,0.33,73.23
3173,32,198,42,13-12-2024,5,58.21,Debit Card,14.41,291.05
3174,710,380,2,26-07-2024,5,93.8,Cash,0.86,469
3175,169,487,24,09-07-2024,4,244.5,Credit Card,2.13,978
3176,252,132,29,28-04-2024,7,248.17,Credit Card,0.37,1737.19
3177,275,142,59,17-05-2024,8,248.55,Debit Card,9.72,1988.4
3178,760,311,64,24-11-2024,5,134.52,Cash,2.57,672.6
3179,928,156,15,01-02-2025,8,158.21,Debit Card,2.04,1265.68
3180,916,164,94,14-11-2024,1,206.01,Debit Card,8.98,206.01
3181,638,207,90,01-01-2025,6,40.06,Debit Card,8.07,240.36
3182,831,393,57,15-04-2024,2,22.02,Credit Card,12.35,44.04
3183,668,374,73,26-06-2024,6,203.04,Credit Card,3.94,1218.24
3184,696,73,100,21-09-2024,5,89.33,Credit Card,3.94,446.65
3185,721,115,43,29-08-2024,1,120.52,Online Payment,15.69,120.52
3186,892,113,45,04-01-2025,1,146.48,Online Payment,4.67,146.48
3187,493,110,69,08-06-2024,6,75.06,Debit Card,2.66,450.36
3188,884,427,59,02-10-2024,5,148.05,Credit Card,9.26,740.25
3189,555,215,84,04-04-2024,8,156.19,Online Payment,5.69,1249.52
3190,881,199,59,03-12-2024,5,44.24,Credit Card,14.5,221.2
3191,216,456,40,03-01-2025,5,118.54,Credit Card,13.92,592.7
3192,328,411,18,31-07-2024,6,15.2,Debit Card,15.49,91.2
3193,626,224,84,05-05-2024,8,208.67,Credit Card,2.68,1669.36
3194,715,8,99,05-08-2024,2,115.51,Online Payment,14.68,231.02
3195,998,227,87,16-12-2024,1,236.84,Cash,7.02,236.84
3196,876,491,67,12-11-2024,8,142.03,Credit Card,7.85,1136.24
3197,597,127,32,31-08-2024,5,245.29,Cash,5.32,1226.45
3198,106,359,88,09-11-2024,8,240.74,Debit Card,19.2,1925.92
3199,92,164,33,12-07-2024,1,247.01,Cash,4.94,247.01
3200,306,5,85,14-03-2025,9,207.29,Debit Card,8.4,1865.61
3201,926,37,7,22-10-2024,6,240.95,Online Payment,5.32,1445.7
3202,723,49,52,14-01-2025,7,91.29,Credit Card,7.41,639.03
3203,60,162,10,18-07-2024,1,239.73,Online Payment,15.98,239.73
3204,26,320,96,16-10-2024,7,136.93,Online Payment,7.14,958.51
3205,600,99,43,29-09-2024,6,100.41,Debit Card,19.88,602.46
3206,998,294,7,24-11-2024,4,171.68,Credit Card,17.47,686.72
3207,399,103,67,14-02-2025,9,93.68,Cash,16.82,843.12
3208,506,472,38,12-09-2024,6,95.96,Debit Card,7.5,575.76
3209,866,284,52,11-08-2024,4,161.89,Online Payment,7.23,647.56
3210,773,162,98,06-02-2025,4,119.87,Debit Card,1.83,479.48
3211,927,46,81,14-03-2025,3,22.41,Credit Card,18.99,67.23
3212,673,287,64,13-06-2024,3,51.22,Online Payment,9.46,153.66
3213,665,112,96,28-03-2025,3,230.96,Credit Card,2.05,692.88
3214,262,26,52,16-06-2024,8,95.96,Credit Card,15.76,767.68
3215,962,388,32,16-12-2024,6,17.28,Credit Card,4.81,103.68
3216,57,494,80,12-07-2024,3,178.5,Cash,7.08,535.5
3217,913,278,8,10-12-2024,8,230.96,Online Payment,19.63,1847.68
3218,66,301,41,04-12-2024,3,134.06,Credit Card,1.7,402.18
3219,782,60,71,03-09-2024,6,248.76,Online Payment,1.69,1492.56
3220,739,153,31,16-05-2024,3,33.38,Debit Card,3.88,100.14
3221,387,361,35,27-06-2024,7,46.53,Debit Card,19.92,325.71
3222,903,124,99,30-03-2025,2,41.84,Online Payment,18.88,83.68
3223,576,498,86,31-01-2025,5,145.1,Online Payment,3.7,725.5
3224,353,147,12,24-03-2025,7,23.08,Cash,10.32,161.56
3225,16,202,48,22-09-2024,5,38.27,Online Payment,4.18,191.35
3226,816,231,59,18-10-2024,2,93.95,Debit Card,19.53,187.9
3227,668,149,13,25-05-2024,9,15.2,Online Payment,2.25,136.8
3228,309,102,57,19-11-2024,5,98.47,Cash,3.42,492.35
3229,95,366,42,24-05-2024,2,75.51,Debit Card,15.16,151.02
3230,250,405,55,16-12-2024,8,126.67,Credit Card,9.14,1013.36
3231,908,431,66,23-02-2025,1,23.35,Debit Card,15.08,23.35
3232,758,460,64,13-02-2025,6,120.52,Cash,17.73,723.12
3233,158,136,25,21-06-2024,2,64.94,Cash,1.75,129.88
3234,204,135,78,20-10-2024,2,15.78,Debit Card,14.4,31.56
3235,354,54,61,03-06-2024,5,69.86,Online Payment,2.28,349.3
3236,71,460,93,29-10-2024,7,242.02,Online Payment,12.94,1694.14
3237,501,345,41,08-10-2024,6,12.53,Credit Card,13.16,75.18
3238,985,472,83,26-04-2024,4,50.02,Credit Card,4.95,200.08
3239,184,171,22,03-08-2024,1,239.64,Online Payment,5.61,239.64
3240,469,139,96,29-04-2024,2,207.93,Online Payment,7.9,415.86
3241,274,483,37,26-02-2025,8,59.59,Online Payment,18.25,476.72
3242,293,234,85,08-12-2024,6,181.93,Online Payment,13.11,1091.58
3243,30,265,16,20-01-2025,4,168.92,Debit Card,17.64,675.68
3244,60,75,62,05-09-2024,3,202.23,Cash,2.23,606.69
3245,414,107,12,01-01-2025,8,119.87,Credit Card,10.88,958.96
3246,845,476,75,27-09-2024,8,10.37,Credit Card,15.79,82.96
3247,280,18,76,17-07-2024,2,72.59,Credit Card,10.38,145.18
3248,850,275,78,20-01-2025,4,42.59,Online Payment,0.78,170.36
3249,441,421,30,14-08-2024,8,115.51,Online Payment,12.04,924.08
3250,249,425,68,16-02-2025,2,14.42,Credit Card,7.55,28.84
3251,125,13,48,15-04-2024,6,168.69,Cash,3.97,1012.14
3252,63,485,36,29-08-2024,7,152.96,Credit Card,17.93,1070.72
3253,203,120,68,24-11-2024,3,236.51,Credit Card,11.94,709.53
3254,425,131,68,16-02-2025,7,91.61,Debit Card,7.08,641.27
3255,1000,72,68,06-01-2025,1,93.86,Debit Card,4.32,93.86
3256,628,376,97,19-01-2025,2,102.87,Online Payment,2.99,205.74
3257,949,280,13,30-12-2024,4,212.85,Credit Card,10.62,851.4
3258,33,409,41,06-05-2024,5,15.78,Online Payment,7.39,78.9
3259,286,467,54,25-06-2024,3,120.48,Debit Card,18.86,361.44
3260,325,208,95,15-08-2024,3,189.3,Online Payment,3.4,567.9
3261,246,11,31,14-05-2024,7,79.4,Cash,5.72,555.8
3262,98,434,71,08-08-2024,5,69.86,Cash,12.44,349.3
3263,850,440,21,18-11-2024,8,135.66,Debit Card,5.27,1085.28
3264,115,473,97,03-06-2024,1,58.05,Online Payment,0.46,58.05
3265,672,230,30,14-05-2024,6,127.19,Online Payment,17.16,763.14
3266,92,386,75,31-10-2024,5,137.61,Credit Card,16.61,688.05
3267,362,465,15,17-05-2024,4,191.85,Cash,12.77,767.4
3268,986,87,78,11-05-2024,9,113.97,Cash,2.74,1025.73
3269,200,415,34,17-11-2024,3,113.43,Debit Card,15.74,340.29
3270,8,357,68,13-04-2024,4,14.42,Online Payment,16.1,57.68
3271,993,348,9,22-12-2024,4,131.66,Debit Card,9.95,526.64
3272,737,400,62,07-08-2024,6,144.8,Cash,7.47,868.8
3273,233,183,30,26-06-2024,1,174.61,Cash,5.44,174.61
3274,561,309,89,14-07-2024,2,36.08,Credit Card,0.97,72.16
3275,3,368,81,09-10-2024,1,215.98,Debit Card,16.39,215.98
3276,403,470,33,05-03-2025,5,18.22,Debit Card,2.96,91.1
3277,900,244,89,14-12-2024,6,209.41,Credit Card,3.5,1256.46
3278,380,82,100,09-05-2024,6,30.52,Online Payment,2.49,183.12
3279,479,253,7,26-05-2024,8,161.04,Credit Card,11.78,1288.32
3280,921,82,88,25-01-2025,9,239.64,Credit Card,0.94,2156.76
3281,131,204,5,25-02-2025,4,79.4,Debit Card,13.4,317.6
3282,342,188,44,09-07-2024,9,247.1,Cash,3.56,2223.9
3283,880,445,19,05-07-2024,7,135.94,Cash,9.04,951.58
3284,314,72,78,20-04-2024,8,148.56,Cash,3.11,1188.48
3285,954,293,3,28-07-2024,1,120.18,Credit Card,6.2,120.18
3286,332,168,74,30-04-2024,9,158.21,Cash,1.46,1423.89
3287,787,83,64,17-12-2024,5,88.53,Debit Card,3.48,442.65
3288,579,69,45,10-04-2024,7,134.69,Debit Card,2.53,942.83
3289,568,213,11,26-06-2024,6,212.85,Cash,15.42,1277.1
3290,699,387,28,10-12-2024,5,54.39,Credit Card,12.25,271.95
3291,261,181,52,05-06-2024,7,21.86,Credit Card,8.15,153.02
3292,128,4,6,29-11-2024,9,209.37,Online Payment,17.92,1884.33
3293,715,229,82,01-05-2024,3,214.81,Online Payment,0.7,644.43
3294,112,218,3,16-07-2024,9,50.46,Online Payment,16.41,454.14
3295,720,139,30,26-09-2024,7,191.85,Credit Card,3.44,1342.95
3296,615,461,39,11-12-2024,9,12.53,Cash,14.99,112.77
3297,773,389,20,07-09-2024,2,184.73,Credit Card,11.49,369.46
3298,61,127,63,16-11-2024,8,135.63,Debit Card,7.53,1085.04
3299,650,309,38,02-08-2024,9,167.08,Online Payment,5.5,1503.72
3300,439,221,84,05-11-2024,4,59.59,Credit Card,8.5,238.36
3301,507,407,62,16-01-2025,1,236.84,Cash,7.18,236.84
3302,306,349,22,06-01-2025,9,51.08,Cash,10.26,459.72
3303,13,437,88,08-09-2024,7,110.63,Credit Card,0.03,774.41
3304,900,51,33,05-03-2025,8,231.75,Cash,2.08,1854
3305,478,64,18,19-08-2024,1,113.43,Debit Card,19.22,113.43
3306,45,498,4,24-03-2025,6,10.37,Credit Card,13.43,62.22
3307,657,247,58,29-04-2024,7,130.05,Online Payment,1.39,910.35
3308,849,136,45,26-06-2024,8,50.02,Cash,13.27,400.16
3309,137,436,74,26-07-2024,9,76.15,Credit Card,18.36,685.35
3310,99,152,16,23-01-2025,1,88.98,Credit Card,0.43,88.98
3311,857,15,37,10-02-2025,3,158.21,Cash,16.91,474.63
3312,669,411,86,15-06-2024,2,227.25,Online Payment,16.28,454.5
3313,934,172,6,16-04-2024,7,148.73,Credit Card,6.32,1041.11
3314,104,181,41,08-02-2025,7,201.73,Online Payment,7.32,1412.11
3315,199,240,15,22-09-2024,9,158.21,Debit Card,19.96,1423.89
3316,629,5,20,04-02-2025,4,50.02,Cash,18.31,200.08
3317,498,261,99,20-02-2025,9,54.39,Debit Card,10.31,489.51
3318,472,272,67,10-05-2024,3,148.73,Online Payment,19.28,446.19
3319,357,498,26,19-04-2024,4,224.27,Online Payment,6.37,897.08
3320,188,378,55,08-03-2025,5,72.74,Online Payment,9.1,363.7
3321,396,52,68,28-04-2024,4,97.3,Debit Card,11.9,389.2
3322,782,436,69,28-05-2024,7,173.99,Debit Card,7.76,1217.93
3323,661,20,76,26-06-2024,8,178.5,Debit Card,15.04,1428
3324,784,382,99,21-07-2024,7,160.2,Cash,12.83,1121.4
3325,780,318,89,05-07-2024,1,40.06,Credit Card,1.16,40.06
3326,315,166,15,16-03-2025,6,218.39,Debit Card,9.72,1310.34
3327,284,29,42,24-06-2024,8,120.52,Online Payment,18.28,964.16
3328,702,144,31,10-04-2024,3,224.27,Credit Card,10.92,672.81
3329,637,387,53,03-10-2024,7,75.34,Credit Card,8.54,527.38
3330,610,2,24,29-06-2024,4,38.27,Credit Card,9.2,153.08
3331,158,169,65,20-01-2025,4,242.02,Credit Card,19.33,968.08
3332,520,296,37,13-12-2024,8,242.02,Cash,19.08,1936.16
3333,472,319,39,11-06-2024,5,176.82,Online Payment,4.39,884.1
3334,891,138,19,09-10-2024,4,64.86,Online Payment,8.02,259.44
3335,123,287,47,19-03-2025,3,17.13,Debit Card,1.04,51.39
3336,308,345,98,11-03-2025,5,196.64,Online Payment,2.19,983.2
3337,668,472,83,08-07-2024,8,49.38,Online Payment,16.73,395.04
3338,256,364,7,16-03-2025,4,248.17,Cash,18.14,992.68
3339,355,365,28,13-07-2024,7,212.59,Cash,3.17,1488.13
3340,573,193,44,10-10-2024,3,130.46,Online Payment,4.1,391.38
3341,915,350,94,10-01-2025,4,224.75,Online Payment,0.66,899
3342,674,126,36,10-11-2024,5,108.92,Credit Card,9.88,544.6
3343,368,80,46,13-09-2024,1,141.48,Online Payment,0.12,141.48
3344,356,355,83,02-07-2024,2,225.42,Credit Card,14.94,450.84
3345,856,433,69,09-02-2025,4,158.35,Credit Card,4.44,633.4
3346,367,472,9,31-10-2024,5,145.69,Debit Card,13.44,728.45
3347,463,236,32,20-02-2025,3,249.26,Online Payment,0.64,747.78
3348,172,265,85,28-11-2024,8,155.02,Credit Card,17.9,1240.16
3349,772,432,33,31-03-2025,3,129.14,Cash,12.34,387.42
3350,18,359,32,28-04-2024,8,208.67,Debit Card,7.73,1669.36
3351,876,22,37,08-11-2024,1,208.67,Online Payment,13.71,208.67
3352,576,54,16,14-04-2024,9,248.71,Debit Card,8.49,2238.39
3353,281,224,95,31-03-2024,7,225.38,Credit Card,17.49,1577.66
3354,550,89,33,16-03-2025,5,153.2,Debit Card,9.16,766
3355,621,63,50,27-12-2024,8,224.94,Online Payment,6.98,1799.52
3356,540,61,89,07-11-2024,1,75.34,Debit Card,5.16,75.34
3357,173,265,57,17-11-2024,4,168.64,Cash,16.99,674.56
3358,684,315,90,18-04-2024,7,118.53,Debit Card,16.23,829.71
3359,990,66,63,03-06-2024,8,161.01,Credit Card,4.14,1288.08
3360,23,442,31,04-01-2025,5,146.48,Cash,7.49,732.4
3361,694,74,5,21-02-2025,9,40.73,Online Payment,12.21,366.57
3362,944,226,9,20-08-2024,2,135.63,Credit Card,8.15,271.26
3363,195,395,4,08-06-2024,6,121.71,Debit Card,6.01,730.26
3364,839,304,53,14-08-2024,8,10.61,Cash,12.51,84.88
3365,512,385,59,19-07-2024,8,202.23,Credit Card,1.03,1617.84
3366,471,242,59,30-08-2024,4,199.33,Debit Card,8.91,797.32
3367,499,25,59,31-08-2024,9,62.32,Online Payment,1.4,560.88
3368,307,308,96,18-07-2024,7,168.92,Cash,4.95,1182.44
3369,789,345,37,22-07-2024,3,161.89,Cash,7.23,485.67
3370,803,219,79,10-05-2024,1,67.04,Debit Card,5.24,67.04
3371,126,160,59,11-11-2024,1,50.02,Credit Card,7.92,50.02
3372,917,164,4,04-10-2024,8,91.61,Online Payment,18.64,732.88
3373,185,36,70,04-01-2025,4,239.25,Debit Card,5.59,957
3374,536,377,96,03-01-2025,3,57.74,Debit Card,13.89,173.22
3375,283,125,94,27-11-2024,8,102.87,Debit Card,3.91,822.96
3376,912,165,67,16-12-2024,7,166.35,Cash,7.29,1164.45
3377,453,126,10,09-02-2025,5,62.47,Credit Card,7.25,312.35
3378,8,272,70,18-10-2024,8,156.16,Online Payment,12.33,1249.28
3379,567,38,100,10-03-2025,6,135.94,Credit Card,3.19,815.64
3380,9,66,47,14-09-2024,8,209.16,Online Payment,16.8,1673.28
3381,783,151,34,20-02-2025,5,72.68,Online Payment,14.76,363.4
3382,270,88,2,14-06-2024,5,173.6,Debit Card,13.4,868
3383,973,212,93,16-01-2025,3,249.26,Cash,6.07,747.78
3384,812,423,71,18-05-2024,5,52.78,Debit Card,16.84,263.9
3385,625,84,99,05-04-2024,7,74.4,Online Payment,6.42,520.8
3386,735,367,31,02-07-2024,5,78.16,Cash,16.04,390.8
3387,80,159,84,02-01-2025,6,86.66,Credit Card,5.09,519.96
3388,263,210,10,05-03-2025,6,32.39,Online Payment,14.48,194.34
3389,43,233,67,01-12-2024,5,181.93,Debit Card,7.81,909.65
3390,635,444,93,01-11-2024,9,53.23,Credit Card,13,479.07
3391,172,289,40,14-02-2025,3,219.63,Online Payment,10.61,658.89
3392,870,323,28,02-01-2025,7,19.63,Credit Card,8.94,137.41
3393,535,276,94,02-08-2024,5,217.37,Credit Card,8.79,1086.85
3394,548,284,59,15-04-2024,2,126.93,Credit Card,17.11,253.86
3395,126,406,8,27-12-2024,8,232.75,Cash,0.59,1862
3396,765,221,64,11-02-2025,4,184.5,Online Payment,1.29,738
3397,441,209,78,27-01-2025,2,202.34,Debit Card,1.8,404.68
3398,102,450,15,18-06-2024,1,127.19,Cash,7.59,127.19
3399,877,246,98,06-06-2024,2,36.59,Cash,0.41,73.18
3400,892,484,77,21-03-2025,2,72.68,Online Payment,1.81,145.36
3401,402,440,99,28-08-2024,2,72.59,Credit Card,16.95,145.18
3402,629,96,87,30-12-2024,8,78.16,Cash,4.73,625.28
3403,226,304,100,07-12-2024,9,145.69,Debit Card,2.36,1311.21
3404,864,215,32,29-03-2025,7,190.13,Online Payment,3.76,1330.91
3405,373,214,73,21-11-2024,8,74.27,Credit Card,10.3,594.16
3406,247,184,89,29-03-2025,4,239.73,Cash,11.59,958.92
3407,550,441,63,04-05-2024,9,64.86,Debit Card,18.04,583.74
3408,546,304,13,10-11-2024,9,184.5,Online Payment,11.51,1660.5
3409,249,451,69,19-01-2025,3,10.61,Credit Card,19.64,31.83
3410,751,438,23,21-08-2024,9,149.03,Credit Card,14.75,1341.27
3411,263,222,71,27-11-2024,1,184.73,Debit Card,1.31,184.73
3412,292,176,91,04-10-2024,5,83.43,Credit Card,9.29,417.15
3413,182,430,87,15-06-2024,8,199.42,Online Payment,15.75,1595.36
3414,72,357,93,23-07-2024,9,135.94,Debit Card,1.83,1223.46
3415,848,357,80,26-11-2024,7,44.05,Debit Card,15.19,308.35
3416,130,48,70,07-09-2024,4,184.5,Debit Card,14.56,738
3417,215,67,69,06-11-2024,2,58.62,Online Payment,7.7,117.24
3418,236,291,34,06-10-2024,2,15.37,Debit Card,7.99,30.74
3419,868,181,89,06-01-2025,4,239.73,Credit Card,12.54,958.92
3420,3,20,44,26-06-2024,2,104.34,Cash,13.99,208.68
3421,869,291,14,03-08-2024,8,42.8,Debit Card,8.02,342.4
3422,239,156,69,10-02-2025,4,110.17,Online Payment,3.83,440.68
3423,836,383,54,09-09-2024,5,58.05,Online Payment,14.15,290.25
3424,35,319,36,08-09-2024,1,113.43,Cash,3.7,113.43
3425,971,52,30,14-01-2025,1,213.34,Online Payment,4.02,213.34
3426,688,198,49,13-08-2024,9,183.96,Cash,1.7,1655.64
3427,74,355,92,25-04-2024,3,127.19,Credit Card,13.34,381.57
3428,424,89,35,16-11-2024,7,167.52,Cash,1.2,1172.64
3429,828,418,97,27-03-2025,8,110.63,Cash,13.51,885.04
3430,183,350,24,26-02-2025,9,44.24,Cash,5.87,398.16
3431,860,9,43,06-12-2024,6,103.36,Cash,7.74,620.16
3432,701,277,91,26-09-2024,8,103.1,Cash,14.98,824.8
3433,896,420,95,01-02-2025,7,243.84,Credit Card,8.36,1706.88
3434,787,187,59,01-01-2025,7,93.8,Cash,10.94,656.6
3435,555,371,44,13-05-2024,5,120.38,Debit Card,7.24,601.9
3436,632,330,48,11-12-2024,7,23.08,Credit Card,3.89,161.56
3437,904,394,86,22-07-2024,8,75.85,Debit Card,14.39,606.8
3438,822,152,34,20-08-2024,2,180.81,Credit Card,14.69,361.62
3439,376,265,89,16-02-2025,1,215.98,Cash,5.34,215.98
3440,502,69,52,07-04-2024,6,213.34,Cash,18.42,1280.04
3441,65,27,49,16-04-2024,2,23.23,Online Payment,1.38,46.46
3442,331,11,14,22-07-2024,2,151.19,Cash,10.48,302.38
3443,603,179,78,06-07-2024,3,181.18,Cash,13.73,543.54
3444,147,74,19,11-04-2024,6,188.59,Online Payment,11.88,1131.54
3445,695,85,97,21-07-2024,1,49.65,Cash,10.95,49.65
3446,398,244,57,07-04-2024,7,211.08,Online Payment,5.75,1477.56
3447,897,330,61,28-09-2024,2,30.61,Debit Card,2.15,61.22
3448,506,22,36,09-06-2024,7,151.19,Cash,16.59,1058.33
3449,571,261,64,12-10-2024,7,229.19,Debit Card,10.39,1604.33
3450,410,264,54,05-10-2024,7,244.56,Online Payment,1.19,1711.92
3451,239,442,52,11-12-2024,7,204.78,Credit Card,2.57,1433.46
3452,716,109,90,10-02-2025,7,123.65,Debit Card,6.6,865.55
3453,218,10,92,10-12-2024,7,182.08,Cash,10.11,1274.56
3454,225,244,30,16-02-2025,3,34.81,Credit Card,18.58,104.43
3455,652,139,59,09-08-2024,1,181.18,Credit Card,8.41,181.18
3456,499,126,36,07-07-2024,2,51.55,Cash,16.47,103.1
3457,645,372,78,19-09-2024,2,181.52,Credit Card,6.16,363.04
3458,915,16,96,01-07-2024,1,248.56,Cash,19.57,248.56
3459,627,108,37,15-01-2025,7,189.17,Credit Card,6.35,1324.19
3460,246,38,40,17-07-2024,5,163.84,Online Payment,10.16,819.2
3461,349,73,44,31-03-2025,6,159.13,Online Payment,7.54,954.78
3462,479,114,60,09-04-2024,5,246.5,Cash,9.88,1232.5
3463,529,311,34,23-01-2025,9,216.6,Credit Card,19.29,1949.4
3464,503,429,83,27-08-2024,9,174.87,Online Payment,9.22,1573.83
3465,167,59,91,15-05-2024,2,200.9,Online Payment,12.38,401.8
3466,322,352,50,16-08-2024,2,39.66,Debit Card,10.33,79.32
3467,713,434,96,28-04-2024,1,161.01,Debit Card,16.38,161.01
3468,353,221,81,22-02-2025,4,168.73,Credit Card,14.59,674.92
3469,546,271,17,24-08-2024,4,155.02,Debit Card,8.11,620.08
3470,998,118,11,08-08-2024,3,128.35,Credit Card,5.11,385.05
3471,619,190,79,10-11-2024,6,167.52,Online Payment,18.73,1005.12
3472,807,383,35,02-02-2025,8,163.19,Debit Card,8.21,1305.52
3473,74,469,11,09-03-2025,2,231.84,Credit Card,12.95,463.68
3474,229,323,94,10-10-2024,2,30.5,Cash,18.6,61
3475,231,302,5,25-02-2025,1,191.03,Debit Card,14.1,191.03
3476,568,129,10,07-08-2024,5,73.51,Debit Card,14.74,367.55
3477,53,209,1,24-01-2025,3,103.1,Credit Card,1.68,309.3
3478,461,490,51,01-12-2024,8,124.09,Online Payment,14.69,992.72
3479,662,287,14,14-09-2024,9,100.41,Credit Card,6.72,903.69
3480,91,443,61,28-05-2024,1,228.17,Debit Card,15.4,228.17
3481,121,260,57,08-10-2024,9,88.72,Online Payment,5.25,798.48
3482,57,348,8,28-06-2024,2,30.61,Cash,19.11,61.22
3483,707,12,96,25-03-2025,7,61.96,Online Payment,10.68,433.72
3484,14,1,64,25-03-2025,8,141.48,Debit Card,12.48,1131.84
3485,426,285,5,05-04-2024,7,97.3,Online Payment,17.04,681.1
3486,892,73,78,26-04-2024,6,168.73,Cash,16.15,1012.38
3487,62,198,18,03-02-2025,3,161.01,Online Payment,2.88,483.03
